date,city,year,month,month_name,season,temp_max,temp_min,temp_avg,rainfall_mm,humidity_pct,wind_kmph,visibility_km,aqi,condition
2023-11-06,Mumbai,2023,11,Nov,Post-Monsoon,26.3,20.5,23.4,0.0,73,32.6,25.0,126,Clear
2023-11-07,Mumbai,2023,11,Nov,Post-Monsoon,28.5,21.9,25.2,0.0,73,29.0,24.4,93,Clear
2023-11-08,Mumbai,2023,11,Nov,Post-Monsoon,28.2,21.8,25.0,0.0,75,27.5,8.4,133,Clear
2023-11-09,Mumbai,2023,11,Nov,Post-Monsoon,29.4,22.1,25.8,0.0,82,19.2,21.1,74,Clear
2023-11-10,Mumbai,2023,11,Nov,Post-Monsoon,27.8,22.2,25.0,0.0,64,9.3,10.9,148,Clear
2023-11-11,Mumbai,2023,11,Nov,Post-Monsoon,27.3,21.3,24.3,0.0,82,5.1,4.6,109,Clear
2023-11-12,Mumbai,2023,11,Nov,Post-Monsoon,26.1,20.6,23.4,0.0,80,25.0,18.9,153,Clear
2023-11-13,Mumbai,2023,11,Nov,Post-Monsoon,30.2,19.8,25.0,0.0,80,13.8,11.3,136,Clear
2023-11-14,Mumbai,2023,11,Nov,Post-Monsoon,25.7,20.2,22.9,0.0,81,21.9,15.7,93,Clear
2023-11-15,Mumbai,2023,11,Nov,Post-Monsoon,29.4,23.1,26.2,0.0,78,8.6,12.9,145,Clear
2023-11-16,Mumbai,2023,11,Nov,Post-Monsoon,30.3,21.9,26.1,0.0,76,16.7,16.4,102,Clear
2023-11-17,Mumbai,2023,11,Nov,Post-Monsoon,24.0,23.8,23.9,0.0,86,13.1,9.7,115,Foggy
2023-11-18,Mumbai,2023,11,Nov,Post-Monsoon,28.0,23.5,25.8,0.0,78,11.7,8.4,145,Clear
2023-11-19,Mumbai,2023,11,Nov,Post-Monsoon,29.2,23.6,26.4,0.0,73,32.7,6.3,141,Clear
2023-11-20,Mumbai,2023,11,Nov,Post-Monsoon,25.5,21.4,23.4,0.0,85,24.7,12.3,104,Clear
2023-11-21,Mumbai,2023,11,Nov,Post-Monsoon,28.5,22.9,25.7,0.0,84,14.4,6.9,124,Clear
2023-11-22,Mumbai,2023,11,Nov,Post-Monsoon,27.6,20.8,24.2,0.0,79,16.3,16.5,93,Clear
2023-11-23,Mumbai,2023,11,Nov,Post-Monsoon,29.1,20.7,24.9,0.0,73,16.1,23.7,143,Clear
2023-11-24,Mumbai,2023,11,Nov,Post-Monsoon,29.9,24.0,26.9,0.0,96,18.3,11.1,150,Foggy
2023-11-25,Mumbai,2023,11,Nov,Post-Monsoon,29.8,24.4,27.1,0.0,75,14.0,16.6,114,Clear
2023-11-26,Mumbai,2023,11,Nov,Post-Monsoon,28.8,24.2,26.5,0.0,75,15.6,15.9,113,Clear
2023-11-27,Mumbai,2023,11,Nov,Post-Monsoon,25.4,21.6,23.5,5.4,84,22.3,13.9,104,Light Rain
2023-11-28,Mumbai,2023,11,Nov,Post-Monsoon,26.6,20.9,23.8,0.0,68,18.2,4.7,94,Clear
2023-11-29,Mumbai,2023,11,Nov,Post-Monsoon,29.3,24.1,26.7,0.0,72,22.9,13.5,104,Clear
2023-11-30,Mumbai,2023,11,Nov,Post-Monsoon,28.6,21.5,25.1,0.0,77,18.6,20.8,161,Clear
2023-12-01,Mumbai,2023,12,Dec,Winter,25.4,20.0,22.7,0.0,82,16.6,18.6,147,Clear
2023-12-02,Mumbai,2023,12,Dec,Winter,27.8,20.4,24.1,2.4,79,16.1,14.4,118,Light Rain
2023-12-03,Mumbai,2023,12,Dec,Winter,26.7,19.2,22.9,0.0,70,23.2,19.5,142,Clear
2023-12-04,Mumbai,2023,12,Dec,Winter,26.6,21.2,23.9,0.0,81,24.3,10.7,87,Clear
2023-12-05,Mumbai,2023,12,Dec,Winter,25.7,20.3,23.0,0.0,76,3.0,23.6,111,Clear
2023-12-06,Mumbai,2023,12,Dec,Winter,26.6,21.8,24.2,2.6,71,14.3,16.9,106,Light Rain
2023-12-07,Mumbai,2023,12,Dec,Winter,28.5,20.1,24.3,0.0,73,22.9,1.0,136,Clear
2023-12-08,Mumbai,2023,12,Dec,Winter,28.3,17.6,23.0,0.0,75,4.8,15.1,187,Clear
2023-12-09,Mumbai,2023,12,Dec,Winter,26.7,20.1,23.4,0.0,63,9.2,14.3,122,Clear
2023-12-10,Mumbai,2023,12,Dec,Winter,26.8,21.2,24.0,8.3,78,19.6,11.6,110,Light Rain
2023-12-11,Mumbai,2023,12,Dec,Winter,25.4,21.4,23.4,0.0,77,7.6,11.4,24,Clear
2023-12-12,Mumbai,2023,12,Dec,Winter,25.6,20.4,23.0,0.0,77,33.8,17.9,135,Clear
2023-12-13,Mumbai,2023,12,Dec,Winter,23.9,19.9,21.9,0.0,75,11.7,11.0,65,Clear
2023-12-14,Mumbai,2023,12,Dec,Winter,24.4,21.4,22.9,0.0,77,13.9,15.0,155,Clear
2023-12-15,Mumbai,2023,12,Dec,Winter,26.3,21.0,23.6,0.0,73,13.1,16.8,176,Clear
2023-12-16,Mumbai,2023,12,Dec,Winter,28.5,21.0,24.8,0.0,78,29.2,19.0,51,Clear
2023-12-17,Mumbai,2023,12,Dec,Winter,24.7,20.7,22.7,0.0,69,10.8,11.5,112,Clear
2023-12-18,Mumbai,2023,12,Dec,Winter,25.9,20.0,22.9,0.0,82,15.9,13.1,79,Clear
2023-12-19,Mumbai,2023,12,Dec,Winter,27.9,19.5,23.7,0.0,72,19.7,11.2,104,Clear
2023-12-20,Mumbai,2023,12,Dec,Winter,26.7,19.9,23.3,0.0,89,17.4,9.1,61,Foggy
2023-12-21,Mumbai,2023,12,Dec,Winter,25.0,19.0,22.0,0.0,73,21.3,20.2,130,Clear
2023-12-22,Mumbai,2023,12,Dec,Winter,26.0,19.6,22.8,0.0,83,34.6,15.7,148,Clear
2023-12-23,Mumbai,2023,12,Dec,Winter,26.8,21.2,24.0,0.0,72,14.1,17.0,156,Clear
2023-12-24,Mumbai,2023,12,Dec,Winter,25.1,17.9,21.5,0.0,75,26.1,7.1,84,Clear
2023-12-25,Mumbai,2023,12,Dec,Winter,26.6,20.2,23.4,0.0,80,8.2,13.4,155,Clear
2023-12-26,Mumbai,2023,12,Dec,Winter,24.5,22.1,23.3,0.0,72,24.8,13.1,85,Clear
2023-12-27,Mumbai,2023,12,Dec,Winter,25.6,21.0,23.3,0.0,77,26.9,22.2,84,Clear
2023-12-28,Mumbai,2023,12,Dec,Winter,24.4,18.8,21.6,0.0,73,26.8,17.8,103,Clear
2023-12-29,Mumbai,2023,12,Dec,Winter,26.3,22.0,24.1,0.0,87,20.1,1.7,128,Foggy
2023-12-30,Mumbai,2023,12,Dec,Winter,27.7,20.6,24.1,0.0,81,20.9,8.8,93,Clear
2023-12-31,Mumbai,2023,12,Dec,Winter,25.8,21.6,23.7,0.0,74,21.6,16.5,167,Clear
2024-01-01,Mumbai,2024,1,Jan,Winter,26.3,18.3,22.3,0.0,81,35.1,18.6,96,Clear
2024-01-02,Mumbai,2024,1,Jan,Winter,24.7,19.2,21.9,0.0,88,15.4,11.7,115,Foggy
2024-01-03,Mumbai,2024,1,Jan,Winter,25.9,22.2,24.0,0.0,72,27.4,15.6,156,Clear
2024-01-04,Mumbai,2024,1,Jan,Winter,28.7,20.5,24.6,0.0,76,18.5,14.5,70,Clear
2024-01-05,Mumbai,2024,1,Jan,Winter,28.7,20.7,24.7,0.0,72,1.5,3.4,143,Clear
2024-01-06,Mumbai,2024,1,Jan,Winter,25.4,19.8,22.6,0.0,80,13.9,17.7,122,Clear
2024-01-07,Mumbai,2024,1,Jan,Winter,26.2,18.5,22.4,15.2,80,24.2,17.9,99,Rainy
2024-01-08,Mumbai,2024,1,Jan,Winter,27.0,17.8,22.4,3.8,85,23.8,12.3,126,Light Rain
2024-01-09,Mumbai,2024,1,Jan,Winter,29.4,19.7,24.5,0.0,72,8.9,13.9,89,Clear
2024-01-10,Mumbai,2024,1,Jan,Winter,28.9,20.6,24.8,0.0,82,15.6,9.3,80,Clear
2024-01-11,Mumbai,2024,1,Jan,Winter,25.0,20.8,22.9,0.0,80,22.8,7.6,119,Clear
2024-01-12,Mumbai,2024,1,Jan,Winter,24.8,20.8,22.8,0.0,80,8.6,19.8,190,Clear
2024-01-13,Mumbai,2024,1,Jan,Winter,27.6,20.2,23.9,0.0,76,16.3,11.2,127,Clear
2024-01-14,Mumbai,2024,1,Jan,Winter,24.7,18.1,21.4,0.0,79,18.2,12.1,81,Clear
2024-01-15,Mumbai,2024,1,Jan,Winter,26.8,19.2,23.0,0.0,77,32.1,18.3,78,Clear
2024-01-16,Mumbai,2024,1,Jan,Winter,24.4,20.5,22.4,0.0,71,2.0,17.7,129,Clear
2024-01-17,Mumbai,2024,1,Jan,Winter,27.0,20.7,23.9,0.0,77,12.7,17.6,165,Clear
2024-01-18,Mumbai,2024,1,Jan,Winter,25.6,19.1,22.4,0.0,72,11.1,16.0,55,Clear
2024-01-19,Mumbai,2024,1,Jan,Winter,27.0,21.1,24.1,0.0,69,10.2,15.4,115,Clear
2024-01-20,Mumbai,2024,1,Jan,Winter,27.1,20.2,23.6,0.0,84,15.4,10.1,88,Clear
2024-01-21,Mumbai,2024,1,Jan,Winter,27.5,20.4,23.9,0.0,81,22.9,4.9,85,Clear
2024-01-22,Mumbai,2024,1,Jan,Winter,24.8,19.4,22.1,0.0,75,26.0,21.0,111,Clear
2024-01-23,Mumbai,2024,1,Jan,Winter,26.0,19.5,22.8,0.0,78,19.6,19.0,143,Clear
2024-01-24,Mumbai,2024,1,Jan,Winter,22.9,20.2,21.5,0.0,84,14.5,20.7,110,Clear
2024-01-25,Mumbai,2024,1,Jan,Winter,26.6,19.0,22.8,0.0,72,23.8,19.4,120,Clear
2024-01-26,Mumbai,2024,1,Jan,Winter,24.5,20.4,22.4,0.0,84,31.9,13.4,70,Clear
2024-01-27,Mumbai,2024,1,Jan,Winter,27.6,20.0,23.8,3.8,78,26.5,14.6,93,Light Rain
2024-01-28,Mumbai,2024,1,Jan,Winter,25.6,21.0,23.3,0.0,76,12.9,7.2,93,Clear
2024-01-29,Mumbai,2024,1,Jan,Winter,25.8,19.7,22.8,4.6,85,7.3,25.0,171,Light Rain
2024-01-30,Mumbai,2024,1,Jan,Winter,26.6,18.4,22.5,0.0,77,14.9,8.6,128,Clear
2024-01-31,Mumbai,2024,1,Jan,Winter,25.1,19.5,22.3,0.0,76,13.4,25.0,103,Clear
2024-02-01,Mumbai,2024,2,Feb,Winter,29.0,22.5,25.8,0.0,79,21.4,19.4,127,Clear
2024-02-02,Mumbai,2024,2,Feb,Winter,28.7,22.4,25.5,0.0,77,10.7,14.7,127,Clear
2024-02-03,Mumbai,2024,2,Feb,Winter,29.0,22.6,25.8,0.0,76,17.5,12.2,129,Clear
2024-02-04,Mumbai,2024,2,Feb,Winter,28.0,22.6,25.3,0.0,83,12.3,18.0,120,Clear
2024-02-05,Mumbai,2024,2,Feb,Winter,31.4,22.1,26.8,0.0,81,18.1,8.1,104,Clear
2024-02-06,Mumbai,2024,2,Feb,Winter,29.7,21.8,25.8,0.0,66,17.7,9.5,123,Clear
2024-02-07,Mumbai,2024,2,Feb,Winter,30.7,23.3,27.0,0.0,85,13.5,14.3,88,Clear
2024-02-08,Mumbai,2024,2,Feb,Winter,27.3,21.2,24.2,0.0,71,28.9,4.5,161,Clear
2024-02-09,Mumbai,2024,2,Feb,Winter,30.2,23.0,26.6,0.0,72,5.3,12.3,138,Clear
2024-02-10,Mumbai,2024,2,Feb,Winter,28.4,21.1,24.8,4.2,85,23.9,14.5,100,Light Rain
2024-02-11,Mumbai,2024,2,Feb,Winter,29.5,21.4,25.4,0.0,76,23.3,13.8,108,Clear
2024-02-12,Mumbai,2024,2,Feb,Winter,27.9,21.5,24.7,0.0,80,18.3,8.2,105,Clear
2024-02-13,Mumbai,2024,2,Feb,Winter,27.8,21.9,24.9,0.0,80,12.4,25.0,161,Clear
2024-02-14,Mumbai,2024,2,Feb,Winter,30.4,21.1,25.8,0.0,67,15.3,16.5,115,Clear
2024-02-15,Mumbai,2024,2,Feb,Winter,27.6,20.3,24.0,0.0,74,16.1,12.5,104,Clear
2024-02-16,Mumbai,2024,2,Feb,Winter,27.2,24.3,25.8,0.0,81,25.6,16.4,79,Clear
2024-02-17,Mumbai,2024,2,Feb,Winter,29.5,24.0,26.8,0.0,85,23.0,15.0,119,Clear
2024-02-18,Mumbai,2024,2,Feb,Winter,29.1,20.4,24.8,0.0,81,14.1,25.0,110,Clear
2024-02-19,Mumbai,2024,2,Feb,Winter,28.7,22.5,25.6,0.0,74,21.7,16.7,150,Clear
2024-02-20,Mumbai,2024,2,Feb,Winter,29.4,22.6,26.0,1.1,78,5.1,13.3,167,Light Rain
2024-02-21,Mumbai,2024,2,Feb,Winter,27.2,24.9,26.0,0.0,83,21.2,17.8,92,Clear
2024-02-22,Mumbai,2024,2,Feb,Winter,28.0,24.1,26.1,0.0,74,26.5,8.1,84,Clear
2024-02-23,Mumbai,2024,2,Feb,Winter,31.2,22.3,26.8,0.0,75,28.9,21.2,147,Clear
2024-02-24,Mumbai,2024,2,Feb,Winter,27.5,22.0,24.8,0.0,79,23.6,12.5,125,Clear
2024-02-25,Mumbai,2024,2,Feb,Winter,28.8,23.9,26.4,0.0,81,5.9,13.9,92,Clear
2024-02-26,Mumbai,2024,2,Feb,Winter,29.2,23.5,26.4,0.0,78,15.9,15.3,126,Clear
2024-02-27,Mumbai,2024,2,Feb,Winter,27.4,20.9,24.1,0.0,67,28.1,17.5,130,Clear
2024-02-28,Mumbai,2024,2,Feb,Winter,30.3,20.9,25.6,0.0,69,21.1,16.5,68,Clear
2024-02-29,Mumbai,2024,2,Feb,Winter,28.9,21.9,25.4,0.0,73,15.3,2.8,102,Clear
2024-03-01,Mumbai,2024,3,Mar,Summer,31.3,27.0,29.1,0.0,77,23.1,2.3,34,Clear
2024-03-02,Mumbai,2024,3,Mar,Summer,33.2,26.0,29.6,0.0,82,3.6,18.7,40,Clear
2024-03-03,Mumbai,2024,3,Mar,Summer,31.3,27.5,29.4,0.0,83,26.3,25.0,98,Clear
2024-03-04,Mumbai,2024,3,Mar,Summer,31.2,26.5,28.9,0.0,76,34.2,20.5,54,Clear
2024-03-05,Mumbai,2024,3,Mar,Summer,33.7,24.9,29.3,0.0,79,10.5,6.6,83,Clear
2024-03-06,Mumbai,2024,3,Mar,Summer,33.7,26.9,30.3,0.0,77,7.9,9.2,30,Clear
2024-03-07,Mumbai,2024,3,Mar,Summer,32.0,27.7,29.9,1.7,71,22.0,15.6,20,Light Rain
2024-03-08,Mumbai,2024,3,Mar,Summer,29.9,25.5,27.7,0.2,84,18.7,12.8,77,Light Rain
2024-03-09,Mumbai,2024,3,Mar,Summer,33.9,26.7,30.3,0.0,81,16.8,14.6,63,Clear
2024-03-10,Mumbai,2024,3,Mar,Summer,31.2,25.7,28.4,0.0,84,34.1,23.0,20,Clear
2024-03-11,Mumbai,2024,3,Mar,Summer,30.2,24.9,27.5,0.0,78,0.0,12.1,102,Clear
2024-03-12,Mumbai,2024,3,Mar,Summer,33.8,25.7,29.8,0.0,75,22.5,19.7,44,Clear
2024-03-13,Mumbai,2024,3,Mar,Summer,32.0,25.7,28.9,2.4,75,14.3,22.6,46,Light Rain
2024-03-14,Mumbai,2024,3,Mar,Summer,32.7,28.3,30.5,0.0,72,13.0,12.3,20,Clear
2024-03-15,Mumbai,2024,3,Mar,Summer,32.0,27.8,29.9,5.4,72,23.2,15.9,20,Light Rain
2024-03-16,Mumbai,2024,3,Mar,Summer,33.4,28.9,31.1,0.0,64,8.1,1.0,57,Clear
2024-03-17,Mumbai,2024,3,Mar,Summer,33.8,26.5,30.1,0.0,84,24.6,23.5,94,Clear
2024-03-18,Mumbai,2024,3,Mar,Summer,31.8,26.4,29.1,0.0,73,16.2,15.3,57,Clear
2024-03-19,Mumbai,2024,3,Mar,Summer,34.4,26.0,30.2,0.0,73,11.0,18.3,20,Clear
2024-03-20,Mumbai,2024,3,Mar,Summer,32.1,28.0,30.1,1.9,65,15.0,13.6,45,Light Rain
2024-03-21,Mumbai,2024,3,Mar,Summer,34.2,26.9,30.6,0.0,90,22.3,8.9,68,Foggy
2024-03-22,Mumbai,2024,3,Mar,Summer,32.0,25.6,28.8,0.0,76,16.5,14.5,79,Clear
2024-03-23,Mumbai,2024,3,Mar,Summer,32.8,25.7,29.2,0.0,74,19.8,10.4,47,Clear
2024-03-24,Mumbai,2024,3,Mar,Summer,31.6,29.3,30.5,0.0,71,11.7,12.2,46,Clear
2024-03-25,Mumbai,2024,3,Mar,Summer,33.9,26.1,30.0,0.0,71,29.4,16.3,72,Clear
2024-03-26,Mumbai,2024,3,Mar,Summer,33.3,24.9,29.1,0.0,77,24.6,11.8,69,Clear
2024-03-27,Mumbai,2024,3,Mar,Summer,33.2,24.6,28.9,0.0,72,0.0,16.1,116,Clear
2024-03-28,Mumbai,2024,3,Mar,Summer,31.3,26.1,28.7,0.0,83,20.1,10.1,105,Clear
2024-03-29,Mumbai,2024,3,Mar,Summer,32.7,26.1,29.4,0.0,77,22.7,11.9,107,Clear
2024-03-30,Mumbai,2024,3,Mar,Summer,34.2,26.4,30.3,0.0,78,11.2,11.8,25,Clear
2024-03-31,Mumbai,2024,3,Mar,Summer,32.1,26.4,29.2,0.0,70,23.5,10.6,72,Clear
2024-04-01,Mumbai,2024,4,Apr,Summer,37.6,31.9,34.8,0.0,83,31.3,19.1,65,Hot
2024-04-02,Mumbai,2024,4,Apr,Summer,35.7,30.2,33.0,0.0,86,16.4,15.0,104,Foggy
2024-04-03,Mumbai,2024,4,Apr,Summer,36.0,29.4,32.7,0.0,83,11.4,17.0,66,Clear
2024-04-04,Mumbai,2024,4,Apr,Summer,36.8,27.5,32.1,0.0,81,17.5,18.1,75,Hot
2024-04-05,Mumbai,2024,4,Apr,Summer,36.8,29.9,33.3,0.0,76,17.6,15.9,47,Hot
2024-04-06,Mumbai,2024,4,Apr,Summer,37.8,30.0,33.9,0.0,73,22.8,24.4,24,Hot
2024-04-07,Mumbai,2024,4,Apr,Summer,36.2,31.6,33.9,0.0,80,23.0,15.2,20,Hot
2024-04-08,Mumbai,2024,4,Apr,Summer,36.7,30.8,33.8,0.0,83,12.0,23.4,50,Hot
2024-04-09,Mumbai,2024,4,Apr,Summer,35.6,29.5,32.5,0.0,83,9.2,18.2,35,Clear
2024-04-10,Mumbai,2024,4,Apr,Summer,36.3,28.5,32.4,0.0,81,16.8,17.8,54,Hot
2024-04-11,Mumbai,2024,4,Apr,Summer,37.2,30.3,33.8,0.0,81,22.3,16.0,32,Hot
2024-04-12,Mumbai,2024,4,Apr,Summer,35.7,29.4,32.5,0.0,85,24.2,15.2,43,Clear
2024-04-13,Mumbai,2024,4,Apr,Summer,35.2,30.5,32.9,0.0,87,18.0,21.0,68,Foggy
2024-04-14,Mumbai,2024,4,Apr,Summer,37.2,29.8,33.5,0.0,77,11.4,16.5,52,Hot
2024-04-15,Mumbai,2024,4,Apr,Summer,36.9,29.2,33.0,0.0,80,19.4,15.7,71,Hot
2024-04-16,Mumbai,2024,4,Apr,Summer,36.0,34.9,35.5,0.0,80,18.8,18.7,44,Clear
2024-04-17,Mumbai,2024,4,Apr,Summer,35.5,31.3,33.4,5.2,76,34.2,16.1,54,Light Rain
2024-04-18,Mumbai,2024,4,Apr,Summer,34.9,31.0,33.0,0.0,83,25.0,13.7,70,Clear
2024-04-19,Mumbai,2024,4,Apr,Summer,38.9,31.6,35.2,0.0,74,0.0,16.5,83,Hot
2024-04-20,Mumbai,2024,4,Apr,Summer,34.7,30.3,32.5,0.0,76,18.8,12.3,98,Clear
2024-04-21,Mumbai,2024,4,Apr,Summer,36.6,29.3,33.0,0.0,82,7.9,21.4,89,Hot
2024-04-22,Mumbai,2024,4,Apr,Summer,38.4,30.2,34.3,3.5,69,15.0,16.8,34,Light Rain
2024-04-23,Mumbai,2024,4,Apr,Summer,33.8,29.5,31.6,0.0,75,2.9,20.4,106,Clear
2024-04-24,Mumbai,2024,4,Apr,Summer,36.4,31.2,33.8,0.0,70,16.9,12.1,72,Hot
2024-04-25,Mumbai,2024,4,Apr,Summer,32.3,30.0,31.1,0.0,81,19.9,18.9,42,Clear
2024-04-26,Mumbai,2024,4,Apr,Summer,32.1,31.7,31.9,5.0,79,18.7,10.1,132,Light Rain
2024-04-27,Mumbai,2024,4,Apr,Summer,38.4,30.6,34.5,0.0,85,27.7,15.4,69,Hot
2024-04-28,Mumbai,2024,4,Apr,Summer,38.6,29.2,33.9,0.0,86,16.2,22.6,59,Foggy
2024-04-29,Mumbai,2024,4,Apr,Summer,36.9,30.3,33.6,0.0,75,15.8,21.9,20,Hot
2024-04-30,Mumbai,2024,4,Apr,Summer,34.5,29.5,32.0,0.0,72,30.1,21.3,77,Clear
2024-05-01,Mumbai,2024,5,May,Summer,37.4,34.0,35.7,0.0,70,35.1,11.6,52,Hot
2024-05-02,Mumbai,2024,5,May,Summer,37.7,31.1,34.4,0.0,87,24.3,21.1,23,Foggy
2024-05-03,Mumbai,2024,5,May,Summer,38.6,33.0,35.8,0.0,79,8.7,20.4,63,Hot
2024-05-04,Mumbai,2024,5,May,Summer,36.9,30.1,33.5,0.0,81,37.6,9.9,65,Hot
2024-05-05,Mumbai,2024,5,May,Summer,40.0,30.8,35.4,0.0,75,11.1,19.9,99,Hot
2024-05-06,Mumbai,2024,5,May,Summer,38.6,31.3,35.0,0.0,75,13.0,10.1,56,Hot
2024-05-07,Mumbai,2024,5,May,Summer,39.2,32.9,36.0,0.0,77,18.5,14.6,21,Hot
2024-05-08,Mumbai,2024,5,May,Summer,38.6,31.7,35.1,0.0,71,21.0,11.9,66,Hot
2024-05-09,Mumbai,2024,5,May,Summer,39.6,31.2,35.4,0.0,78,3.5,22.7,20,Hot
2024-05-10,Mumbai,2024,5,May,Summer,37.6,34.0,35.8,0.0,76,8.4,18.6,80,Hot
2024-05-11,Mumbai,2024,5,May,Summer,37.4,31.7,34.5,0.0,75,16.3,5.5,54,Hot
2024-05-12,Mumbai,2024,5,May,Summer,41.0,31.3,36.1,0.9,84,13.1,8.1,94,Light Rain
2024-05-13,Mumbai,2024,5,May,Summer,40.1,33.2,36.7,0.0,70,22.1,17.8,87,Hot
2024-05-14,Mumbai,2024,5,May,Summer,38.6,31.5,35.0,0.0,75,27.4,16.9,20,Hot
2024-05-15,Mumbai,2024,5,May,Summer,40.9,33.7,37.3,0.0,86,27.1,10.4,69,Foggy
2024-05-16,Mumbai,2024,5,May,Summer,39.3,30.7,35.0,0.0,72,23.9,19.1,131,Hot
2024-05-17,Mumbai,2024,5,May,Summer,38.0,30.3,34.1,0.0,77,24.7,13.2,63,Hot
2024-05-18,Mumbai,2024,5,May,Summer,37.4,33.8,35.6,1.0,74,22.2,12.9,20,Light Rain
2024-05-19,Mumbai,2024,5,May,Summer,39.7,30.2,35.0,0.0,72,5.0,16.0,65,Hot
2024-05-20,Mumbai,2024,5,May,Summer,41.2,33.5,37.4,0.0,85,20.3,10.1,63,Hot
2024-05-21,Mumbai,2024,5,May,Summer,39.2,33.2,36.2,0.0,75,21.9,10.3,28,Hot
2024-05-22,Mumbai,2024,5,May,Summer,36.7,32.4,34.5,0.0,72,14.6,19.5,29,Hot
2024-05-23,Mumbai,2024,5,May,Summer,37.6,32.4,35.0,0.0,79,14.0,18.9,77,Hot
2024-05-24,Mumbai,2024,5,May,Summer,40.1,32.3,36.2,0.0,75,12.5,16.5,48,Hot
2024-05-25,Mumbai,2024,5,May,Summer,37.5,31.8,34.6,0.0,74,19.6,7.9,69,Hot
2024-05-26,Mumbai,2024,5,May,Summer,39.4,31.7,35.5,0.0,87,18.1,7.2,51,Foggy
2024-05-27,Mumbai,2024,5,May,Summer,38.5,32.9,35.7,0.6,69,10.5,13.9,68,Light Rain
2024-05-28,Mumbai,2024,5,May,Summer,40.2,31.5,35.9,0.0,80,7.3,20.0,99,Hot
2024-05-29,Mumbai,2024,5,May,Summer,39.9,33.6,36.8,0.0,77,20.2,14.5,58,Hot
2024-05-30,Mumbai,2024,5,May,Summer,37.2,32.7,35.0,0.0,80,25.9,17.0,86,Hot
2024-05-31,Mumbai,2024,5,May,Summer,37.2,34.1,35.7,0.0,76,1.6,13.1,77,Hot
2024-06-01,Mumbai,2024,6,Jun,Monsoon,35.5,27.0,31.2,2.1,94,21.2,8.1,75,Light Rain
2024-06-02,Mumbai,2024,6,Jun,Monsoon,34.5,28.2,31.4,10.0,96,19.4,11.3,34,Light Rain
2024-06-03,Mumbai,2024,6,Jun,Monsoon,35.0,30.6,32.8,0.0,88,26.2,20.3,69,Foggy
2024-06-04,Mumbai,2024,6,Jun,Monsoon,35.1,28.6,31.9,16.6,92,10.2,3.9,51,Rainy
2024-06-05,Mumbai,2024,6,Jun,Monsoon,34.0,28.5,31.2,0.0,99,21.4,9.8,84,Foggy
2024-06-06,Mumbai,2024,6,Jun,Monsoon,35.2,28.8,32.0,22.3,94,24.6,7.2,43,Rainy
2024-06-07,Mumbai,2024,6,Jun,Monsoon,35.5,29.1,32.3,1.0,91,7.8,1.6,31,Light Rain
2024-06-08,Mumbai,2024,6,Jun,Monsoon,38.1,29.0,33.5,0.0,96,1.0,5.0,20,Foggy
2024-06-09,Mumbai,2024,6,Jun,Monsoon,35.1,32.3,33.7,0.0,95,31.6,6.8,100,Foggy
2024-06-10,Mumbai,2024,6,Jun,Monsoon,38.5,29.2,33.9,3.8,99,6.8,7.3,46,Light Rain
2024-06-11,Mumbai,2024,6,Jun,Monsoon,36.0,29.5,32.8,31.4,93,3.5,6.5,69,Rainy
2024-06-12,Mumbai,2024,6,Jun,Monsoon,36.1,30.1,33.1,30.0,90,20.7,0.5,85,Rainy
2024-06-13,Mumbai,2024,6,Jun,Monsoon,36.7,28.8,32.8,9.4,92,16.4,8.4,51,Light Rain
2024-06-14,Mumbai,2024,6,Jun,Monsoon,36.6,31.7,34.1,0.0,99,18.8,8.3,107,Foggy
2024-06-15,Mumbai,2024,6,Jun,Monsoon,35.1,30.2,32.6,29.4,91,27.4,6.3,31,Rainy
2024-06-16,Mumbai,2024,6,Jun,Monsoon,34.2,30.3,32.2,0.0,99,10.9,9.1,64,Foggy
2024-06-17,Mumbai,2024,6,Jun,Monsoon,37.1,30.1,33.6,13.1,90,23.9,10.2,96,Rainy
2024-06-18,Mumbai,2024,6,Jun,Monsoon,32.0,28.6,30.3,12.2,92,9.8,12.2,20,Rainy
2024-06-19,Mumbai,2024,6,Jun,Monsoon,36.0,29.5,32.8,0.0,97,20.6,12.5,87,Foggy
2024-06-20,Mumbai,2024,6,Jun,Monsoon,32.6,31.0,31.8,24.1,98,18.9,11.6,28,Rainy
2024-06-21,Mumbai,2024,6,Jun,Monsoon,33.7,28.3,31.0,0.0,93,30.3,11.5,20,Foggy
2024-06-22,Mumbai,2024,6,Jun,Monsoon,35.7,25.5,30.6,3.4,94,20.9,8.3,63,Light Rain
2024-06-23,Mumbai,2024,6,Jun,Monsoon,34.7,29.1,31.9,26.2,93,11.7,8.6,53,Rainy
2024-06-24,Mumbai,2024,6,Jun,Monsoon,36.8,29.2,33.0,0.0,88,5.7,5.7,99,Foggy
2024-06-25,Mumbai,2024,6,Jun,Monsoon,34.7,29.8,32.2,8.6,89,31.1,7.8,51,Light Rain
2024-06-26,Mumbai,2024,6,Jun,Monsoon,34.9,29.4,32.1,0.0,96,19.6,8.1,32,Foggy
2024-06-27,Mumbai,2024,6,Jun,Monsoon,34.9,29.5,32.2,0.0,92,14.7,6.2,73,Foggy
2024-06-28,Mumbai,2024,6,Jun,Monsoon,36.1,30.5,33.3,6.1,95,18.1,7.5,20,Light Rain
