date,ticker,sector,year,month,quarter,open,high,low,close,volume,ma_20,rsi,daily_return_pct,beta,div_yield
2021-08-24,INFY,IT,2021,8,Q3,215.55,219.85,210.6,216.0,3010657,234.9,65.9,-0.4892,0.85,2.1
2021-08-25,INFY,IT,2021,8,Q3,214.69,219.17,210.56,213.86,3036985,233.74,52.1,-0.993,0.85,2.1
2021-08-26,INFY,IT,2021,8,Q3,212.45,215.12,208.17,213.23,1016088,232.53,32.2,-0.294,0.85,2.1
2021-08-27,INFY,IT,2021,8,Q3,212.7,215.04,210.2,212.89,2222717,231.37,60.9,-0.1572,0.85,2.1
2021-08-30,INFY,IT,2021,8,Q3,212.96,216.58,211.52,213.98,3509211,230.21,38.9,0.5092,0.85,2.1
2021-08-31,INFY,IT,2021,8,Q3,215.88,218.24,212.83,215.84,3279143,229.08,40.4,0.8733,0.85,2.1
2021-09-01,INFY,IT,2021,9,Q3,211.76,214.55,206.34,211.24,4025683,228.02,32.0,-2.1313,0.85,2.1
2021-09-02,INFY,IT,2021,9,Q3,213.16,217.68,210.62,214.13,1547958,226.82,64.9,1.3681,0.85,2.1
2021-09-03,INFY,IT,2021,9,Q3,217.38,217.52,212.36,216.58,3105666,225.84,67.2,1.144,0.85,2.1
2021-09-06,INFY,IT,2021,9,Q3,210.34,212.85,205.15,210.35,1440795,224.86,46.2,-2.8779,0.85,2.1
2021-09-07,INFY,IT,2021,9,Q3,210.51,214.72,208.88,211.02,1030099,223.55,42.3,0.3191,0.85,2.1
2021-09-08,INFY,IT,2021,9,Q3,214.2,213.92,208.98,213.43,8487813,222.21,50.0,1.1408,0.85,2.1
2021-09-09,INFY,IT,2021,9,Q3,215.19,218.04,209.8,214.86,8352508,220.84,73.0,0.6691,0.85,2.1
2021-09-10,INFY,IT,2021,9,Q3,215.41,220.15,213.08,216.43,2582411,219.53,44.1,0.7309,0.85,2.1
2021-09-13,INFY,IT,2021,9,Q3,213.17,216.31,209.9,213.47,942524,218.3,48.6,-1.367,0.85,2.1
2021-09-14,INFY,IT,2021,9,Q3,215.33,216.1,211.71,214.57,6432279,216.97,47.2,0.5149,0.85,2.1
2021-09-15,INFY,IT,2021,9,Q3,221.35,221.62,217.39,221.03,2377525,215.98,65.4,3.0133,0.85,2.1
2021-09-16,INFY,IT,2021,9,Q3,221.54,225.51,216.25,221.2,1143214,215.43,53.3,0.0764,0.85,2.1
2021-09-17,INFY,IT,2021,9,Q3,219.69,221.91,216.71,218.86,1206628,215.07,36.1,-1.0606,0.85,2.1
2021-09-20,INFY,IT,2021,9,Q3,214.06,215.82,209.22,213.63,7253585,215.0,47.6,-2.3901,0.85,2.1
2021-09-21,INFY,IT,2021,9,Q3,212.15,217.36,207.55,212.5,7523634,214.83,53.3,-0.5276,0.85,2.1
2021-09-22,INFY,IT,2021,9,Q3,218.4,222.22,213.58,217.99,8638229,214.66,80.7,2.5856,0.85,2.1
2021-09-23,INFY,IT,2021,9,Q3,223.66,225.01,222.02,224.26,1611530,214.86,67.2,2.8744,0.85,2.1
2021-09-24,INFY,IT,2021,9,Q3,226.69,233.18,222.58,227.7,1616522,215.41,67.5,1.5335,0.85,2.1
2021-09-27,INFY,IT,2021,9,Q3,228.13,229.04,224.83,227.22,2978008,216.15,40.7,-0.2081,0.85,2.1
2021-09-28,INFY,IT,2021,9,Q3,225.06,229.47,220.7,225.67,4502354,216.82,55.0,-0.6844,0.85,2.1
2021-09-29,INFY,IT,2021,9,Q3,229.77,234.19,225.95,228.77,605927,217.31,65.5,1.3747,0.85,2.1
2021-09-30,INFY,IT,2021,9,Q3,228.73,234.01,224.18,228.64,1343434,218.18,62.0,-0.0555,0.85,2.1
2021-10-01,INFY,IT,2021,10,Q4,223.81,227.52,221.3,224.71,2896333,218.91,41.9,-1.7197,0.85,2.1
2021-10-04,INFY,IT,2021,10,Q4,221.34,225.35,221.65,222.3,3339590,219.32,45.2,-1.0728,0.85,2.1
2021-10-05,INFY,IT,2021,10,Q4,223.27,229.33,219.57,223.75,3078810,219.91,47.2,0.6525,0.85,2.1
2021-10-06,INFY,IT,2021,10,Q4,222.85,228.08,221.1,223.81,844840,220.55,62.7,0.0242,0.85,2.1
2021-10-07,INFY,IT,2021,10,Q4,224.72,228.03,223.62,225.84,2831932,221.07,56.2,0.9098,0.85,2.1
2021-10-08,INFY,IT,2021,10,Q4,226.96,231.89,221.47,226.87,1182850,221.62,33.1,0.457,0.85,2.1
2021-10-11,INFY,IT,2021,10,Q4,225.11,231.43,221.37,225.91,3834665,222.14,32.4,-0.4274,0.85,2.1
2021-10-12,INFY,IT,2021,10,Q4,228.09,230.03,224.22,227.91,649218,222.76,61.0,0.8864,0.85,2.1
2021-10-13,INFY,IT,2021,10,Q4,223.13,224.66,221.7,222.53,3162251,223.43,41.8,-2.358,0.85,2.1
2021-10-14,INFY,IT,2021,10,Q4,221.2,223.46,219.61,221.7,1301466,223.5,63.5,-0.3761,0.85,2.1
2021-10-15,INFY,IT,2021,10,Q4,223.37,225.27,220.9,222.97,3061465,223.53,39.6,0.5732,0.85,2.1
2021-10-18,INFY,IT,2021,10,Q4,218.63,221.78,214.9,219.63,10347802,223.73,28.5,-1.4958,0.85,2.1
2021-10-19,INFY,IT,2021,10,Q4,222.36,227.94,217.85,223.42,3079079,224.03,71.4,1.7254,0.85,2.1
2021-10-20,INFY,IT,2021,10,Q4,216.86,220.17,211.96,216.13,1525359,224.58,22.3,-3.2638,0.85,2.1
2021-10-21,INFY,IT,2021,10,Q4,219.05,222.8,213.74,218.94,4156260,224.49,53.7,1.3015,0.85,2.1
2021-10-22,INFY,IT,2021,10,Q4,223.25,226.65,219.88,222.48,1447094,224.22,54.8,1.6158,0.85,2.1
2021-10-25,INFY,IT,2021,10,Q4,220.02,222.65,217.59,220.49,4637268,223.96,31.3,-0.8952,0.85,2.1
2021-10-26,INFY,IT,2021,10,Q4,218.93,223.17,215.94,218.97,2374165,223.62,60.5,-0.6877,0.85,2.1
2021-10-27,INFY,IT,2021,10,Q4,212.67,215.13,210.21,211.64,3524447,223.29,43.4,-3.3508,0.85,2.1
2021-10-28,INFY,IT,2021,10,Q4,213.58,215.38,212.4,213.55,10783890,222.43,60.9,0.9041,0.85,2.1
2021-10-29,INFY,IT,2021,10,Q4,220.35,223.71,215.15,219.57,4458937,221.68,66.3,2.8196,0.85,2.1
2021-11-01,INFY,IT,2021,11,Q4,220.52,224.1,217.43,219.56,1127061,221.42,55.7,-0.006,0.85,2.1
2021-11-02,INFY,IT,2021,11,Q4,216.05,220.6,214.57,216.19,8069083,221.28,42.1,-1.5327,0.85,2.1
2021-11-03,INFY,IT,2021,11,Q4,212.43,215.25,211.87,212.81,1092576,220.91,36.2,-1.5664,0.85,2.1
2021-11-04,INFY,IT,2021,11,Q4,209.33,212.98,205.4,209.93,2109443,220.36,47.2,-1.35,0.85,2.1
2021-11-05,INFY,IT,2021,11,Q4,211.25,217.24,208.96,212.04,5022160,219.56,63.6,1.0042,0.85,2.1
2021-11-08,INFY,IT,2021,11,Q4,214.9,215.13,212.19,214.2,6456446,218.82,73.4,1.0198,0.85,2.1
2021-11-09,INFY,IT,2021,11,Q4,212.84,212.98,208.5,211.99,1613659,218.23,28.8,-1.0312,0.85,2.1
2021-11-10,INFY,IT,2021,11,Q4,210.8,216.28,208.53,211.04,2114009,217.44,54.2,-0.45,0.85,2.1
2021-11-11,INFY,IT,2021,11,Q4,219.5,221.9,213.37,218.51,3963516,216.86,63.2,3.5382,0.85,2.1
2021-11-12,INFY,IT,2021,11,Q4,218.78,219.54,213.82,218.57,2411348,216.7,42.4,0.0297,0.85,2.1
2021-11-15,INFY,IT,2021,11,Q4,220.79,226.39,215.94,221.04,2158422,216.48,69.6,1.1272,0.85,2.1
2021-11-16,INFY,IT,2021,11,Q4,225.75,226.89,219.7,224.64,4579890,216.55,44.0,1.6322,0.85,2.1
2021-11-17,INFY,IT,2021,11,Q4,222.2,224.22,218.98,222.73,2660894,216.61,50.2,-0.8513,0.85,2.1
2021-11-18,INFY,IT,2021,11,Q4,226.76,230.79,223.49,226.44,20630632,216.94,66.4,1.6633,0.85,2.1
2021-11-19,INFY,IT,2021,11,Q4,226.79,229.32,222.87,227.14,617832,217.32,53.2,0.3124,0.85,2.1
2021-11-22,INFY,IT,2021,11,Q4,229.53,234.63,224.39,229.75,13902147,217.55,51.1,1.148,0.85,2.1
2021-11-23,INFY,IT,2021,11,Q4,235.72,240.72,231.53,235.9,8563597,218.02,67.9,2.6785,0.85,2.1
2021-11-24,INFY,IT,2021,11,Q4,238.45,244.16,233.98,238.39,2230117,218.86,59.8,1.0517,0.85,2.1
2021-11-25,INFY,IT,2021,11,Q4,234.89,241.03,231.97,235.63,2279713,220.2,36.8,-1.1553,0.85,2.1
2021-11-26,INFY,IT,2021,11,Q4,236.93,239.87,234.71,237.98,2922681,221.3,60.6,0.9971,0.85,2.1
2021-11-29,INFY,IT,2021,11,Q4,239.94,240.85,236.89,240.11,1932252,222.22,60.1,0.8951,0.85,2.1
2021-11-30,INFY,IT,2021,11,Q4,244.28,249.68,243.74,245.23,2084121,223.25,51.2,2.1319,0.85,2.1
2021-12-01,INFY,IT,2021,12,Q4,248.52,254.49,247.51,248.46,8698076,224.7,73.4,1.319,0.85,2.1
2021-12-02,INFY,IT,2021,12,Q4,245.63,251.41,241.58,246.22,1351773,226.49,45.8,-0.9038,0.85,2.1
2021-12-03,INFY,IT,2021,12,Q4,244.98,247.59,238.73,244.14,4507814,228.3,49.1,-0.8438,0.85,2.1
2021-12-06,INFY,IT,2021,12,Q4,238.49,239.2,236.48,238.3,3329575,229.91,46.8,-2.3916,0.85,2.1
2021-12-07,INFY,IT,2021,12,Q4,242.64,245.7,239.35,241.64,1516732,231.11,60.3,1.4014,0.85,2.1
2021-12-08,INFY,IT,2021,12,Q4,245.85,247.17,243.94,245.01,1247265,232.59,61.9,1.3927,0.85,2.1
2021-12-09,INFY,IT,2021,12,Q4,251.92,257.53,248.66,252.17,3329500,234.29,71.0,2.9226,0.85,2.1
2021-12-10,INFY,IT,2021,12,Q4,257.15,257.25,253.81,255.87,3639277,235.97,61.2,1.4693,0.85,2.1
2021-12-13,INFY,IT,2021,12,Q4,256.52,261.0,249.46,255.4,4109966,237.84,49.8,-0.1837,0.85,2.1
2021-12-14,INFY,IT,2021,12,Q4,250.65,252.73,248.46,251.48,5164119,239.56,23.0,-1.5346,0.85,2.1
2021-12-15,INFY,IT,2021,12,Q4,252.79,257.66,253.4,253.94,1185888,240.9,40.3,0.976,0.85,2.1
2021-12-16,INFY,IT,2021,12,Q4,249.47,253.24,243.39,249.04,16686690,242.46,40.1,-1.9299,0.85,2.1
2021-12-17,INFY,IT,2021,12,Q4,248.04,252.75,245.33,247.61,7467075,243.59,63.2,-0.5731,0.85,2.1
2021-12-20,INFY,IT,2021,12,Q4,248.7,250.47,247.44,248.98,10092168,244.61,48.7,0.5538,0.85,2.1
2021-12-21,INFY,IT,2021,12,Q4,252.04,252.63,246.07,250.81,15668036,245.57,61.2,0.7348,0.85,2.1
2021-12-22,INFY,IT,2021,12,Q4,249.94,253.31,246.0,249.01,7259727,246.32,33.8,-0.7187,0.85,2.1
2021-12-23,INFY,IT,2021,12,Q4,251.3,253.22,248.14,252.28,22647783,246.85,74.9,1.3137,0.85,2.1
2021-12-24,INFY,IT,2021,12,Q4,251.78,257.12,248.98,252.21,5033798,247.68,68.5,-0.029,0.85,2.1
2021-12-27,INFY,IT,2021,12,Q4,246.31,250.62,241.35,247.24,7426111,248.4,53.8,-1.9692,0.85,2.1
2021-12-28,INFY,IT,2021,12,Q4,242.13,244.63,240.59,241.58,7567640,248.75,37.5,-2.2912,0.85,2.1
2021-12-29,INFY,IT,2021,12,Q4,239.6,243.5,237.63,238.65,5499112,248.57,53.5,-1.212,0.85,2.1
2021-12-30,INFY,IT,2021,12,Q4,235.27,237.89,228.89,234.7,1643672,248.08,55.8,-1.6553,0.85,2.1
2021-12-31,INFY,IT,2021,12,Q4,231.4,231.63,229.89,230.61,2496373,247.5,29.9,-1.7404,0.85,2.1
2022-01-03,INFY,IT,2022,1,Q1,227.1,230.64,222.47,226.28,1498351,246.83,35.9,-1.8771,0.85,2.1
2022-01-04,INFY,IT,2022,1,Q1,228.03,230.01,227.2,228.31,1283269,246.23,44.2,0.8948,0.85,2.1
2022-01-05,INFY,IT,2022,1,Q1,230.59,234.02,228.72,231.71,7042834,245.56,53.9,1.4884,0.85,2.1
2022-01-06,INFY,IT,2022,1,Q1,227.6,233.4,223.69,228.02,883907,244.89,31.7,-1.5927,0.85,2.1
2022-01-07,INFY,IT,2022,1,Q1,222.54,225.16,222.02,223.17,5921521,243.69,37.6,-2.127,0.85,2.1
2022-01-10,INFY,IT,2022,1,Q1,227.0,228.83,221.7,226.99,3129741,242.05,40.9,1.7116,0.85,2.1
2022-01-11,INFY,IT,2022,1,Q1,218.93,221.6,216.19,219.83,1557745,240.63,23.3,-3.1507,0.85,2.1
2022-01-12,INFY,IT,2022,1,Q1,218.52,219.82,215.21,219.04,3835275,239.05,43.6,-0.3608,0.85,2.1
2022-01-13,INFY,IT,2022,1,Q1,217.33,218.78,213.4,217.71,1055171,237.3,31.1,-0.6074,0.85,2.1
2022-01-14,INFY,IT,2022,1,Q1,220.49,221.15,216.79,220.04,6468496,235.74,74.5,1.0702,0.85,2.1
2022-01-17,INFY,IT,2022,1,Q1,227.73,231.58,223.26,227.08,1641902,234.36,65.0,3.2005,0.85,2.1
2022-01-18,INFY,IT,2022,1,Q1,225.98,227.53,224.38,225.31,772827,233.26,57.6,-0.7789,0.85,2.1
2022-01-19,INFY,IT,2022,1,Q1,232.52,238.07,228.92,233.45,5753213,231.99,84.1,3.6113,0.85,2.1
2022-01-20,INFY,IT,2022,1,Q1,228.15,231.83,226.34,227.97,5882368,231.21,35.0,-2.3476,0.85,2.1
2022-01-21,INFY,IT,2022,1,Q1,225.43,228.44,221.79,226.17,1788375,230.0,33.3,-0.7913,0.85,2.1
2022-01-24,INFY,IT,2022,1,Q1,223.36,226.41,220.74,222.99,8466222,228.69,28.2,-1.4043,0.85,2.1
2022-01-25,INFY,IT,2022,1,Q1,220.87,222.56,217.88,220.72,7647103,227.48,60.6,-1.0194,0.85,2.1
2022-01-26,INFY,IT,2022,1,Q1,219.15,219.94,214.53,218.62,2969291,226.44,62.9,-0.9517,0.85,2.1
2022-01-27,INFY,IT,2022,1,Q1,221.14,226.67,220.56,221.38,6170393,225.44,71.7,1.2636,0.85,2.1
2022-01-28,INFY,IT,2022,1,Q1,220.11,223.27,219.53,220.81,8122921,224.77,61.8,-0.2594,0.85,2.1
2022-01-31,INFY,IT,2022,1,Q1,222.65,222.79,216.94,221.74,1813394,224.28,45.0,0.4254,0.85,2.1
2022-02-01,INFY,IT,2022,2,Q1,224.14,227.6,218.13,223.61,2138401,224.05,70.6,0.8421,0.85,2.1
2022-02-02,INFY,IT,2022,2,Q1,219.2,221.02,214.71,220.16,15953407,223.82,24.3,-1.5427,0.85,2.1
2022-02-03,INFY,IT,2022,2,Q1,224.62,227.09,222.08,225.51,2265164,223.24,75.8,2.4313,0.85,2.1
2022-02-04,INFY,IT,2022,2,Q1,211.99,216.55,208.66,212.79,1180459,223.12,17.3,-5.6411,0.85,2.1
2022-02-07,INFY,IT,2022,2,Q1,214.36,218.54,212.84,215.1,5493510,222.6,39.0,1.0853,0.85,2.1
2022-02-08,INFY,IT,2022,2,Q1,205.34,209.48,201.02,205.4,2435918,222.0,45.5,-4.5094,0.85,2.1
2022-02-09,INFY,IT,2022,2,Q1,196.96,199.16,196.13,196.69,2010859,221.28,17.5,-4.2434,0.85,2.1
2022-02-10,INFY,IT,2022,2,Q1,204.6,206.25,202.06,203.93,2047272,220.16,84.2,3.6847,0.85,2.1
2022-02-11,INFY,IT,2022,2,Q1,197.71,199.52,196.71,198.65,2285791,219.47,28.7,-2.5904,0.85,2.1
2022-02-14,INFY,IT,2022,2,Q1,198.48,202.12,197.16,198.62,996870,218.4,60.9,-0.0147,0.85,2.1
2022-02-15,INFY,IT,2022,2,Q1,193.95,194.49,193.18,193.7,2142610,216.98,42.9,-2.4799,0.85,2.1
2022-02-16,INFY,IT,2022,2,Q1,188.77,190.55,185.49,188.75,1412280,215.4,47.9,-2.555,0.85,2.1
2022-02-17,INFY,IT,2022,2,Q1,190.96,195.92,188.97,191.22,3711393,213.17,75.5,1.3074,0.85,2.1
2022-02-18,INFY,IT,2022,2,Q1,195.97,196.53,194.08,195.85,6306681,211.33,81.2,2.4232,0.85,2.1
2022-02-21,INFY,IT,2022,2,Q1,192.05,193.92,189.79,192.11,2345561,209.81,30.9,-1.9074,0.85,2.1
2022-02-22,INFY,IT,2022,2,Q1,181.86,185.52,179.94,181.31,3854238,208.27,10.0,-5.625,0.85,2.1
2022-02-23,INFY,IT,2022,2,Q1,171.73,172.17,169.75,171.04,10715999,206.3,29.1,-5.6631,0.85,2.1
2022-02-24,INFY,IT,2022,2,Q1,170.24,173.44,168.09,169.52,1162627,203.92,33.1,-0.8863,0.85,2.1
2022-02-25,INFY,IT,2022,2,Q1,168.98,171.68,167.43,169.79,6065323,201.33,37.6,0.1573,0.85,2.1
2022-02-28,INFY,IT,2022,2,Q1,167.29,168.09,163.77,167.2,1664984,198.77,29.3,-1.5278,0.85,2.1
2022-03-01,INFY,IT,2022,3,Q1,162.17,162.37,160.92,161.77,1274906,196.05,46.4,-3.2475,0.85,2.1
2022-03-02,INFY,IT,2022,3,Q1,161.21,161.69,157.14,160.69,4984140,192.96,37.6,-0.6627,0.85,2.1
2022-03-03,INFY,IT,2022,3,Q1,159.25,162.45,155.89,158.67,6268655,189.98,40.4,-1.261,0.85,2.1
2022-03-04,INFY,IT,2022,3,Q1,157.36,157.54,154.93,156.96,2428903,186.64,35.0,-1.0763,0.85,2.1
2022-03-07,INFY,IT,2022,3,Q1,153.13,155.76,150.6,152.66,4667237,183.85,25.7,-2.7379,0.85,2.1
2022-03-08,INFY,IT,2022,3,Q1,146.59,149.41,146.86,147.32,3977474,180.73,51.0,-3.5028,0.85,2.1
2022-03-09,INFY,IT,2022,3,Q1,142.1,144.9,139.62,141.55,6855830,177.82,24.6,-3.9141,0.85,2.1
2022-03-10,INFY,IT,2022,3,Q1,133.12,135.67,131.89,133.5,1579226,175.07,33.4,-5.6871,0.85,2.1
2022-03-11,INFY,IT,2022,3,Q1,128.91,130.79,128.54,129.48,12242410,171.54,39.5,-3.0131,0.85,2.1
2022-03-14,INFY,IT,2022,3,Q1,124.67,127.3,123.25,124.51,3523609,168.09,39.5,-3.8378,0.85,2.1
2022-03-15,INFY,IT,2022,3,Q1,127.89,128.89,126.84,127.37,4228581,164.38,66.4,2.2995,0.85,2.1
2022-03-16,INFY,IT,2022,3,Q1,129.22,131.87,128.86,129.64,1845798,161.06,61.7,1.7796,0.85,2.1
2022-03-17,INFY,IT,2022,3,Q1,122.88,123.91,121.03,123.37,3331377,158.11,15.7,-4.8317,0.85,2.1
2022-03-18,INFY,IT,2022,3,Q1,126.92,127.04,124.83,126.59,6620326,154.72,71.3,2.6044,0.85,2.1
2022-03-21,INFY,IT,2022,3,Q1,125.52,126.82,123.54,125.11,13377998,151.25,26.2,-1.1651,0.85,2.1
2022-03-22,INFY,IT,2022,3,Q1,122.25,123.28,122.48,122.84,6591796,147.9,59.3,-1.8121,0.85,2.1
2022-03-23,INFY,IT,2022,3,Q1,120.0,122.43,118.76,120.42,5225927,144.98,24.1,-1.9777,0.85,2.1
2022-03-24,INFY,IT,2022,3,Q1,124.97,126.51,123.05,124.51,991120,142.45,85.2,3.4044,0.85,2.1
2022-03-25,INFY,IT,2022,3,Q1,117.52,118.74,115.16,117.33,1348145,140.2,12.7,-5.7672,0.85,2.1
2022-03-28,INFY,IT,2022,3,Q1,113.06,114.17,110.44,112.64,1654614,137.57,46.1,-4.0026,0.85,2.1
2022-03-29,INFY,IT,2022,3,Q1,111.55,114.09,109.58,111.72,3126361,134.85,29.0,-0.8171,0.85,2.1
2022-03-30,INFY,IT,2022,3,Q1,110.18,111.74,109.71,110.39,1698282,132.34,57.9,-1.1876,0.85,2.1
2022-03-31,INFY,IT,2022,3,Q1,109.22,110.58,107.05,109.36,3194805,129.83,62.0,-0.932,0.85,2.1
2022-04-01,INFY,IT,2022,4,Q2,111.34,112.83,110.78,111.44,2425618,127.36,46.6,1.899,0.85,2.1
2022-04-04,INFY,IT,2022,4,Q2,110.61,111.45,108.44,110.29,1407610,125.09,64.8,-1.0324,0.85,2.1
2022-04-05,INFY,IT,2022,4,Q2,108.11,110.18,105.45,107.98,1956444,122.97,44.3,-2.0962,0.85,2.1
2022-04-06,INFY,IT,2022,4,Q2,107.8,109.04,106.52,108.06,2125965,121.0,67.5,0.0817,0.85,2.1
2022-04-07,INFY,IT,2022,4,Q2,108.8,108.86,106.57,108.62,3690743,119.33,68.8,0.5162,0.85,2.1
2022-04-08,INFY,IT,2022,4,Q2,107.71,108.89,105.79,107.86,1702785,118.08,44.2,-0.7019,0.85,2.1
2022-04-11,INFY,IT,2022,4,Q2,105.17,107.55,104.09,105.62,7524778,117.0,41.9,-2.0799,0.85,2.1
2022-04-12,INFY,IT,2022,4,Q2,107.29,109.72,105.81,107.23,2990129,116.06,49.3,1.5277,0.85,2.1
2022-04-13,INFY,IT,2022,4,Q2,107.85,109.74,105.68,107.82,566035,115.05,59.1,0.5484,0.85,2.1
2022-04-14,INFY,IT,2022,4,Q2,108.97,111.7,107.28,108.99,7815375,113.96,39.7,1.0917,0.85,2.1
2022-04-15,INFY,IT,2022,4,Q2,108.41,108.84,105.52,108.18,5165934,113.24,32.7,-0.7484,0.85,2.1
2022-04-18,INFY,IT,2022,4,Q2,106.51,108.92,106.05,106.83,2650126,112.32,56.5,-1.2486,0.85,2.1
2022-04-19,INFY,IT,2022,4,Q2,106.81,107.92,104.91,106.42,8280604,111.41,56.8,-0.3795,0.85,2.1
2022-04-20,INFY,IT,2022,4,Q2,107.43,108.04,105.12,107.51,1962923,110.59,41.7,1.0218,0.85,2.1
2022-04-21,INFY,IT,2022,4,Q2,105.01,107.51,103.18,105.31,1544041,109.94,56.7,-2.0498,0.85,2.1
2022-04-22,INFY,IT,2022,4,Q2,106.55,108.39,105.34,106.49,4153780,108.98,68.9,1.1221,0.85,2.1
2022-04-25,INFY,IT,2022,4,Q2,107.17,109.52,106.65,107.03,8300168,108.44,59.1,0.5115,0.85,2.1
2022-04-26,INFY,IT,2022,4,Q2,106.08,107.59,104.03,105.97,1846791,108.16,33.3,-0.9922,0.85,2.1
2022-04-27,INFY,IT,2022,4,Q2,108.17,109.86,107.37,107.86,5009346,107.87,47.6,1.7831,0.85,2.1
2022-04-28,INFY,IT,2022,4,Q2,108.66,109.98,108.01,108.31,1644927,107.74,63.9,0.4209,0.85,2.1
2022-04-29,INFY,IT,2022,4,Q2,107.38,109.96,105.6,107.8,3693390,107.69,28.8,-0.4762,0.85,2.1
2022-05-02,INFY,IT,2022,5,Q2,108.46,109.88,107.79,108.95,1897309,107.51,65.9,1.0707,0.85,2.1
2022-05-03,INFY,IT,2022,5,Q2,106.97,109.12,106.33,107.43,12716459,107.44,55.7,-1.3982,0.85,2.1
2022-05-04,INFY,IT,2022,5,Q2,104.4,106.01,104.19,104.55,2146763,107.41,46.0,-2.6761,0.85,2.1
2022-05-05,INFY,IT,2022,5,Q2,102.34,104.09,101.85,102.7,4059278,107.24,51.2,-1.7757,0.85,2.1
2022-05-06,INFY,IT,2022,5,Q2,102.16,104.64,101.0,102.28,2788836,106.94,40.8,-0.4083,0.85,2.1
2022-05-09,INFY,IT,2022,5,Q2,101.01,103.08,100.77,101.04,2393160,106.66,44.0,-1.2093,0.85,2.1
2022-05-10,INFY,IT,2022,5,Q2,102.12,102.23,101.3,101.86,1566950,106.44,67.2,0.8082,0.85,2.1
2022-05-11,INFY,IT,2022,5,Q2,106.15,107.79,103.32,105.93,1276091,106.17,54.9,3.9938,0.85,2.1
2022-05-12,INFY,IT,2022,5,Q2,106.7,108.32,105.99,106.76,1943007,106.07,47.6,0.789,0.85,2.1
2022-05-13,INFY,IT,2022,5,Q2,106.06,107.22,105.9,106.19,11724270,105.96,58.2,-0.5313,0.85,2.1
2022-05-16,INFY,IT,2022,5,Q2,104.92,106.33,104.25,105.37,4564955,105.86,50.8,-0.7784,0.85,2.1
2022-05-17,INFY,IT,2022,5,Q2,104.44,105.07,103.36,104.74,832497,105.79,40.9,-0.599,0.85,2.1
2022-05-18,INFY,IT,2022,5,Q2,105.45,106.04,103.37,105.82,3437992,105.7,53.7,1.0386,0.85,2.1
2022-05-19,INFY,IT,2022,5,Q2,106.92,108.01,105.01,106.92,12516374,105.62,50.2,1.0371,0.85,2.1
2022-05-20,INFY,IT,2022,5,Q2,105.4,106.71,103.13,105.11,4429238,105.7,41.6,-1.6938,0.85,2.1
2022-05-23,INFY,IT,2022,5,Q2,104.91,105.49,104.39,104.77,1078300,105.63,54.1,-0.3294,0.85,2.1
2022-05-24,INFY,IT,2022,5,Q2,104.57,105.34,102.23,104.23,6152835,105.52,63.9,-0.5119,0.85,2.1
2022-05-25,INFY,IT,2022,5,Q2,104.64,106.64,102.01,104.6,3222639,105.43,51.7,0.3595,0.85,2.1
2022-05-26,INFY,IT,2022,5,Q2,105.63,107.22,104.36,105.99,5759324,105.27,40.8,1.3251,0.85,2.1
2022-05-27,INFY,IT,2022,5,Q2,108.0,109.51,107.9,108.21,2676066,105.15,41.8,2.0989,0.85,2.1
2022-05-30,INFY,IT,2022,5,Q2,111.05,112.8,109.84,110.76,5153684,105.17,44.1,2.3507,0.85,2.1
2022-05-31,INFY,IT,2022,5,Q2,112.86,113.58,112.61,113.32,3774070,105.26,70.1,2.3126,0.85,2.1
2022-06-01,INFY,IT,2022,6,Q2,114.78,117.25,114.06,114.47,2950439,105.56,54.3,1.0187,0.85,2.1
2022-06-02,INFY,IT,2022,6,Q2,116.23,118.2,113.38,115.87,8323439,106.05,45.5,1.2223,0.85,2.1
2022-06-03,INFY,IT,2022,6,Q2,117.66,118.87,115.93,117.3,2065023,106.71,69.2,1.2294,0.85,2.1
2022-06-06,INFY,IT,2022,6,Q2,116.79,119.5,116.01,116.81,2961767,107.46,42.6,-0.4181,0.85,2.1
2022-06-07,INFY,IT,2022,6,Q2,117.56,119.2,115.39,117.17,2059956,108.25,36.5,0.3129,0.85,2.1
2022-06-08,INFY,IT,2022,6,Q2,116.45,119.2,116.49,116.77,4694159,109.02,54.7,-0.3424,0.85,2.1
2022-06-09,INFY,IT,2022,6,Q2,113.6,114.88,112.83,114.15,7462783,109.56,24.8,-2.2489,0.85,2.1
2022-06-10,INFY,IT,2022,6,Q2,113.98,115.52,112.69,113.95,3722682,109.93,42.3,-0.1669,0.85,2.1
2022-06-13,INFY,IT,2022,6,Q2,113.95,115.61,111.19,113.72,7559258,110.32,53.9,-0.204,0.85,2.1
2022-06-14,INFY,IT,2022,6,Q2,115.82,116.01,112.71,115.38,3592640,110.73,49.1,1.4543,0.85,2.1
2022-06-15,INFY,IT,2022,6,Q2,117.36,118.02,114.87,117.19,11789213,111.27,55.1,1.5747,0.85,2.1
2022-06-16,INFY,IT,2022,6,Q2,117.38,118.53,115.41,117.5,1678632,111.83,39.6,0.261,0.85,2.1
2022-06-17,INFY,IT,2022,6,Q2,115.38,115.72,114.79,115.16,2383040,112.36,23.6,-1.9936,0.85,2.1
2022-06-20,INFY,IT,2022,6,Q2,115.82,116.95,114.01,116.24,4025335,112.87,44.5,0.9431,0.85,2.1
2022-06-21,INFY,IT,2022,6,Q2,116.98,118.8,115.26,117.53,799896,113.44,59.8,1.1115,0.85,2.1
