employee_id,age,gender,marital_status,education,education_field,department,job_role,business_travel,overtime,years_at_company,years_in_role,years_with_manager,num_companies_worked,monthly_income,percent_salary_hike,stock_option_level,performance_rating,job_satisfaction,environment_satisfaction,relationship_satisfaction,work_life_balance,job_involvement,training_times_last_year,distance_from_home,attrition
EMP-0541,42,Male,Married,Master,Technical Degree,HR,HR Executive,Travel_Rarely,No,9,0,1,3,4612,23,1,4,4,2,2,4,2,6,29,No
EMP-0542,31,Female,Divorced,Bachelor,Human Resources,Sales,Sales Representative,Travel_Frequently,No,3,3,2,3,3027,23,0,3,4,2,4,1,3,3,12,Yes
EMP-0543,51,Male,Married,Bachelor,Medical,Sales,Sales Manager,Travel_Frequently,No,4,4,1,1,4053,15,1,3,3,2,3,3,3,6,5,No
EMP-0544,23,Female,Married,Bachelor,Medical,Engineering,Tech Lead,Travel_Rarely,Yes,1,1,1,1,6185,12,0,2,4,1,1,2,4,2,19,Yes
EMP-0545,39,Female,Married,Bachelor,Technical Degree,HR,Recruiter,Travel_Frequently,Yes,7,1,4,2,3455,12,0,3,4,3,3,3,3,3,9,No
EMP-0546,27,Female,Married,Bachelor,Life Sciences,Customer Support,Customer Success Manager,Non-Travel,No,0,0,0,4,3305,17,0,3,1,3,3,2,4,1,17,Yes
EMP-0547,23,Male,Married,Bachelor,Life Sciences,HR,HR Executive,Travel_Rarely,No,3,3,3,1,2900,20,3,3,3,3,3,3,3,3,1,No
EMP-0548,22,Male,Single,Bachelor,Human Resources,Sales,Sales Executive,Non-Travel,No,4,1,4,3,3554,22,0,3,3,2,4,4,3,2,6,No
EMP-0549,34,Male,Married,Bachelor,Other,Finance,Finance Analyst,Travel_Rarely,No,13,1,0,1,6099,20,0,3,2,3,2,3,3,5,5,Yes
EMP-0550,22,Male,Married,Master,Life Sciences,Customer Support,Support Executive,Travel_Frequently,No,1,0,1,4,3364,18,0,3,2,2,4,3,4,4,5,Yes
EMP-0551,28,Female,Married,Bachelor,Technical Degree,Sales,Sales Manager,Travel_Frequently,Yes,1,0,0,2,3865,23,3,3,3,1,3,3,4,4,5,Yes
EMP-0552,45,Male,Divorced,Master,Medical,Sales,Sales Representative,Travel_Frequently,No,0,0,0,4,3422,13,3,3,3,2,4,4,3,4,19,No
EMP-0553,34,Female,Divorced,Master,Technical Degree,Customer Support,Customer Success Manager,Travel_Frequently,Yes,6,6,6,2,5279,19,1,4,3,3,3,4,3,2,1,No
EMP-0554,43,Male,Single,Master,Marketing,Sales,Sales Manager,Travel_Frequently,No,6,0,1,2,5730,15,2,3,3,2,4,3,3,2,1,Yes
EMP-0555,35,Female,Married,Bachelor,Technical Degree,Sales,Sales Manager,Travel_Rarely,No,5,0,1,1,4775,13,0,1,2,3,3,4,3,4,26,No
EMP-0556,26,Male,Single,PhD,Marketing,Customer Support,Support Executive,Travel_Rarely,No,2,2,2,1,3991,15,1,4,3,3,4,2,3,2,26,No
EMP-0557,37,Female,Married,Bachelor,Medical,Engineering,Senior Engineer,Non-Travel,No,0,0,0,4,4529,18,1,3,4,3,2,3,4,1,4,No
EMP-0558,42,Male,Divorced,Bachelor,Technical Degree,Marketing,Marketing Manager,Travel_Rarely,No,1,1,1,2,4364,16,1,1,4,1,2,4,3,3,10,No
EMP-0559,39,Female,Married,Bachelor,Technical Degree,Operations,Operations Analyst,Travel_Rarely,No,6,1,5,1,3485,23,1,3,4,1,3,4,2,3,5,No
EMP-0560,37,Female,Married,Master,Other,Operations,Operations Analyst,Travel_Rarely,No,10,1,6,3,4795,21,3,3,4,2,4,3,2,3,6,No
EMP-0561,38,Male,Divorced,High School,Human Resources,Finance,Finance Manager,Travel_Rarely,Yes,4,4,3,2,5229,13,0,2,1,3,3,4,3,3,7,No
EMP-0562,56,Female,Single,Master,Technical Degree,Engineering,Data Analyst,Non-Travel,Yes,8,1,0,3,8118,12,1,3,2,3,3,2,3,2,28,Yes
EMP-0563,30,Female,Married,Bachelor,Technical Degree,Engineering,Data Analyst,Non-Travel,No,12,10,2,3,6974,24,0,2,3,3,1,3,3,3,1,No
EMP-0564,25,Male,Married,PhD,Marketing,Operations,Operations Manager,Travel_Frequently,Yes,0,0,0,2,5130,17,2,4,3,3,2,2,3,3,3,Yes
EMP-0565,36,Male,Married,Bachelor,Other,Operations,Logistics Coordinator,Travel_Frequently,No,4,2,4,3,3087,19,1,3,3,3,3,2,3,3,10,No
EMP-0566,40,Female,Married,Bachelor,Life Sciences,Sales,Sales Executive,Travel_Rarely,No,0,0,0,2,2992,21,0,3,2,4,4,3,2,4,5,No
EMP-0567,33,Female,Single,Bachelor,Other,Customer Support,Support Executive,Travel_Rarely,No,15,0,0,3,3678,13,0,4,4,3,3,3,4,3,2,No
EMP-0568,33,Female,Married,Bachelor,Human Resources,Engineering,Senior Engineer,Non-Travel,No,1,1,1,1,4577,19,0,3,3,2,4,4,3,3,29,Yes
EMP-0569,26,Female,Married,Bachelor,Medical,Marketing,Content Specialist,Travel_Rarely,No,4,4,4,3,3386,12,2,3,3,2,1,3,3,1,10,No
EMP-0570,28,Male,Single,Bachelor,Life Sciences,Sales,Sales Executive,Travel_Frequently,No,0,0,0,4,2769,23,3,3,3,1,4,4,2,3,11,Yes
EMP-0571,43,Male,Married,Master,Human Resources,Engineering,Software Engineer,Travel_Frequently,Yes,6,6,0,3,6743,22,3,1,3,2,3,3,2,3,7,No
EMP-0572,26,Male,Divorced,Master,Human Resources,Operations,Operations Analyst,Travel_Rarely,No,8,2,3,1,4529,25,0,2,4,4,3,3,2,3,6,No
EMP-0573,28,Male,Married,Bachelor,Technical Degree,Sales,Sales Representative,Travel_Frequently,No,4,1,1,1,3525,22,1,1,1,4,4,3,4,3,18,Yes
EMP-0574,31,Male,Single,Master,Human Resources,Marketing,Content Specialist,Travel_Rarely,No,8,0,5,2,5431,14,1,4,3,2,3,1,3,3,16,No
EMP-0575,53,Male,Single,Master,Other,Operations,Logistics Coordinator,Non-Travel,Yes,4,2,0,1,4150,16,1,3,2,3,3,4,4,1,3,No
EMP-0576,45,Male,Divorced,Master,Marketing,Sales,Sales Representative,Travel_Frequently,No,5,0,4,2,3902,19,0,3,3,3,4,2,4,2,18,No
EMP-0577,22,Male,Married,Bachelor,Medical,Engineering,Data Analyst,Travel_Rarely,No,0,0,0,2,4151,22,3,3,2,4,4,1,3,3,1,Yes
EMP-0578,55,Male,Single,Bachelor,Life Sciences,Operations,Operations Manager,Travel_Frequently,No,2,0,1,5,4263,20,0,1,3,3,2,3,3,3,2,No
EMP-0579,24,Female,Married,Bachelor,Marketing,Customer Support,Customer Success Manager,Travel_Rarely,No,6,0,1,1,4020,12,0,3,4,3,3,3,3,1,11,No
EMP-0580,47,Male,Married,Master,Human Resources,Marketing,Content Specialist,Non-Travel,No,12,11,12,1,6301,25,2,3,4,2,4,2,3,2,9,No
EMP-0581,29,Female,Single,Bachelor,Other,Finance,Finance Analyst,Travel_Rarely,No,7,7,7,1,4730,11,0,1,3,3,4,4,3,0,15,No
EMP-0582,40,Male,Single,Master,Life Sciences,Finance,Finance Manager,Travel_Rarely,No,8,1,0,4,8192,13,1,2,2,4,3,4,2,3,1,No
EMP-0583,36,Male,Married,Bachelor,Technical Degree,Sales,Sales Executive,Non-Travel,No,4,1,4,3,3004,21,1,2,3,2,3,3,4,2,9,No
EMP-0584,39,Male,Married,High School,Medical,Sales,Sales Manager,Travel_Rarely,No,0,0,0,3,3199,17,1,3,3,4,2,3,3,2,15,No
EMP-0585,32,Male,Divorced,Bachelor,Marketing,Customer Support,Customer Success Manager,Travel_Frequently,Yes,12,6,1,2,4997,14,2,3,4,3,4,3,3,2,15,Yes
EMP-0586,23,Female,Divorced,Master,Life Sciences,Marketing,Marketing Manager,Travel_Frequently,No,5,0,5,2,5730,20,1,4,3,4,3,2,4,4,12,No
EMP-0587,25,Female,Married,Bachelor,Medical,Engineering,Senior Engineer,Travel_Rarely,No,1,0,0,2,4257,12,1,3,3,4,3,3,4,3,7,No
EMP-0588,40,Female,Single,Bachelor,Technical Degree,Engineering,Data Analyst,Travel_Frequently,No,11,1,1,2,6784,16,0,4,2,4,3,3,3,4,8,No
EMP-0589,51,Male,Divorced,Master,Medical,HR,HR Manager,Travel_Frequently,Yes,7,0,1,1,5598,17,1,2,2,3,4,3,2,1,17,No
EMP-0590,41,Female,Single,PhD,Marketing,Sales,Sales Representative,Travel_Rarely,Yes,23,2,0,2,7979,12,3,3,3,4,3,3,2,4,13,No
EMP-0591,44,Male,Married,Master,Marketing,Customer Support,Customer Success Manager,Travel_Rarely,No,0,0,0,2,4257,21,1,3,3,4,3,2,1,3,1,No
EMP-0592,41,Male,Single,PhD,Life Sciences,Sales,Sales Representative,Travel_Rarely,Yes,6,0,4,1,5028,25,0,3,3,3,4,2,3,4,22,No
EMP-0593,32,Male,Divorced,Bachelor,Human Resources,Operations,Logistics Coordinator,Travel_Rarely,No,9,2,9,2,3673,20,0,3,2,3,2,2,4,2,10,No
EMP-0594,33,Male,Single,Master,Medical,Engineering,Software Engineer,Travel_Frequently,No,6,4,1,3,6688,19,1,3,4,1,4,1,3,5,3,No
EMP-0595,22,Female,Married,Master,Life Sciences,Operations,Operations Manager,Travel_Rarely,Yes,4,0,4,1,5911,21,0,4,4,4,2,3,2,4,1,No
EMP-0596,40,Female,Married,Bachelor,Life Sciences,Engineering,Software Engineer,Travel_Frequently,No,22,1,11,2,8127,13,0,3,4,3,4,1,3,0,1,No
EMP-0597,49,Male,Married,Bachelor,Medical,Marketing,Marketing Manager,Non-Travel,Yes,1,0,1,1,4038,14,0,4,4,4,4,1,2,3,23,Yes
EMP-0598,33,Female,Married,Bachelor,Marketing,Engineering,Data Analyst,Travel_Rarely,Yes,12,1,4,4,6045,18,0,3,2,2,3,3,3,2,5,Yes
EMP-0599,38,Male,Married,Bachelor,Medical,Operations,Operations Manager,Non-Travel,No,12,12,0,5,5912,18,0,3,1,3,3,3,3,4,1,No
EMP-0600,45,Female,Married,Master,Life Sciences,Engineering,Senior Engineer,Travel_Rarely,No,10,7,1,3,8287,20,0,3,4,3,3,1,3,2,24,No
EMP-0601,40,Male,Divorced,Master,Life Sciences,Engineering,Senior Engineer,Travel_Rarely,No,2,0,1,4,5501,22,1,3,1,4,4,2,3,5,4,No
EMP-0602,42,Male,Married,PhD,Human Resources,HR,Recruiter,Travel_Rarely,No,6,0,6,2,4764,22,1,3,3,3,3,2,1,4,1,No
EMP-0603,44,Male,Married,Bachelor,Medical,Operations,Operations Analyst,Travel_Rarely,Yes,26,0,1,5,6480,12,1,3,4,3,3,4,4,4,29,No
EMP-0604,31,Male,Divorced,Master,Human Resources,Marketing,Marketing Analyst,Non-Travel,No,1,1,0,3,4028,17,0,3,4,4,4,3,3,2,29,No
EMP-0605,26,Male,Married,High School,Technical Degree,Finance,Auditor,Travel_Rarely,No,1,1,1,1,3061,12,0,3,2,1,3,3,3,3,1,No
EMP-0606,53,Male,Married,Bachelor,Life Sciences,Engineering,Senior Engineer,Travel_Rarely,No,6,6,2,4,5425,20,1,4,1,2,4,3,3,1,9,No
EMP-0607,35,Male,Married,Bachelor,Technical Degree,Finance,Finance Manager,Travel_Rarely,Yes,5,5,2,5,6051,19,0,3,3,3,1,3,3,4,8,No
EMP-0608,31,Male,Single,Master,Other,Engineering,Data Analyst,Non-Travel,No,3,0,0,1,6770,11,0,3,4,2,4,2,3,6,2,No
EMP-0609,43,Male,Married,Master,Technical Degree,Operations,Operations Manager,Non-Travel,No,2,2,0,5,4589,13,1,3,4,3,3,3,3,3,1,No
EMP-0610,29,Male,Single,Bachelor,Technical Degree,Finance,Accountant,Travel_Rarely,No,6,1,2,1,4639,18,3,4,4,2,3,3,3,2,11,Yes
EMP-0611,52,Female,Single,Bachelor,Marketing,Marketing,Marketing Analyst,Travel_Rarely,No,1,1,1,1,3413,24,0,2,3,4,3,1,3,2,15,No
EMP-0612,33,Female,Married,Master,Other,Engineering,Data Analyst,Non-Travel,Yes,3,0,3,3,6459,15,2,3,2,2,2,3,3,4,3,No
EMP-0613,36,Male,Divorced,High School,Medical,Engineering,Data Analyst,Non-Travel,No,4,2,4,4,4163,17,1,3,2,4,3,4,2,3,5,No
EMP-0614,38,Male,Married,Bachelor,Technical Degree,HR,HR Executive,Travel_Rarely,No,1,1,1,4,2636,13,0,3,1,3,2,2,3,2,1,Yes
EMP-0615,28,Female,Married,Master,Technical Degree,Marketing,Marketing Manager,Non-Travel,No,10,0,0,4,6674,13,0,4,4,3,3,3,4,5,29,No
EMP-0616,55,Male,Married,Bachelor,Life Sciences,Customer Support,Support Executive,Travel_Rarely,No,7,1,3,2,3162,25,1,4,3,1,3,3,3,2,2,No
EMP-0617,45,Female,Divorced,Master,Technical Degree,Sales,Sales Representative,Travel_Rarely,No,7,2,7,1,4328,13,1,3,4,4,4,1,1,4,2,No
EMP-0618,43,Female,Married,Bachelor,Technical Degree,Sales,Sales Manager,Non-Travel,Yes,25,1,5,2,6961,15,1,3,4,2,3,1,4,4,4,No
EMP-0619,25,Male,Married,PhD,Technical Degree,Finance,Accountant,Travel_Rarely,Yes,0,0,0,1,5829,21,0,3,4,2,3,2,1,3,8,Yes
EMP-0620,25,Male,Married,Master,Life Sciences,Operations,Operations Analyst,Travel_Rarely,No,0,0,0,5,3822,25,2,3,3,2,1,3,3,3,5,No
EMP-0621,41,Male,Married,Master,Medical,Sales,Sales Manager,Travel_Rarely,No,1,1,1,2,4400,19,0,4,3,4,3,3,3,2,6,No
EMP-0622,41,Male,Married,Bachelor,Other,Engineering,Senior Engineer,Non-Travel,No,6,3,0,1,5181,19,0,3,4,3,4,3,3,5,1,No
EMP-0623,43,Male,Single,Master,Marketing,Customer Support,Support Lead,Travel_Rarely,No,7,5,0,3,5176,12,1,4,4,1,4,2,3,1,6,No
EMP-0624,38,Male,Married,Master,Other,Sales,Sales Representative,Non-Travel,No,10,1,0,3,4564,24,0,3,4,1,3,3,3,1,29,No
EMP-0625,29,Male,Married,Master,Human Resources,Sales,Sales Executive,Travel_Rarely,No,6,0,6,5,4380,24,2,4,2,3,3,3,3,6,7,No
EMP-0626,37,Male,Married,Bachelor,Human Resources,HR,Payroll Specialist,Non-Travel,No,0,0,0,2,2476,12,0,4,4,4,4,2,4,4,18,No
EMP-0627,40,Female,Married,Bachelor,Marketing,Customer Support,Support Lead,Non-Travel,Yes,0,0,0,3,3253,14,1,3,4,3,1,2,3,1,18,No
EMP-0628,31,Male,Married,High School,Human Resources,Engineering,Data Analyst,Travel_Rarely,No,0,0,0,1,3565,13,2,3,4,3,4,2,2,4,10,No
EMP-0629,33,Female,Single,Master,Human Resources,Operations,Logistics Coordinator,Travel_Rarely,No,4,4,4,5,4181,20,2,3,2,3,4,3,3,4,6,No
EMP-0630,39,Male,Married,High School,Marketing,Finance,Finance Manager,Travel_Rarely,No,13,5,2,3,6757,13,1,3,2,3,4,1,4,3,5,No
EMP-0631,30,Male,Divorced,Master,Other,Engineering,Software Engineer,Travel_Frequently,Yes,1,1,1,1,5624,22,0,3,3,3,3,3,4,3,1,Yes
EMP-0632,34,Male,Married,Master,Other,Finance,Auditor,Travel_Rarely,No,2,2,2,3,4881,25,1,4,4,3,3,3,2,2,2,No
EMP-0633,51,Female,Single,Bachelor,Technical Degree,Operations,Logistics Coordinator,Non-Travel,No,1,1,0,3,2838,19,0,3,4,3,3,3,3,4,12,No
EMP-0634,34,Male,Married,High School,Life Sciences,Sales,Sales Manager,Non-Travel,No,0,0,0,3,3345,25,1,3,1,1,4,3,3,2,1,Yes
EMP-0635,36,Female,Single,Master,Life Sciences,Operations,Logistics Coordinator,Travel_Rarely,Yes,0,0,0,4,3771,22,0,4,3,4,3,4,2,5,9,Yes
EMP-0636,25,Female,Married,Master,Life Sciences,Customer Support,Support Lead,Travel_Rarely,Yes,7,0,4,1,4606,16,1,3,2,3,3,4,3,4,1,No
EMP-0637,37,Male,Married,Master,Human Resources,Engineering,Senior Engineer,Non-Travel,No,2,0,1,3,5489,20,0,1,2,4,3,2,3,4,1,No
EMP-0638,50,Male,Married,Bachelor,Other,Marketing,Marketing Analyst,Travel_Rarely,No,3,3,3,3,3853,13,2,3,3,3,3,3,3,4,13,No
EMP-0639,37,Female,Married,Bachelor,Life Sciences,HR,HR Manager,Travel_Rarely,Yes,4,2,4,2,3578,17,1,3,4,1,4,3,3,4,1,No
EMP-0640,25,Male,Married,Bachelor,Life Sciences,Finance,Accountant,Non-Travel,No,0,0,0,2,3648,14,0,4,3,3,3,4,2,2,2,No
EMP-0641,24,Female,Married,Master,Marketing,Operations,Logistics Coordinator,Travel_Rarely,No,4,1,4,1,3904,19,0,3,3,2,4,4,3,2,1,No
EMP-0642,30,Male,Divorced,PhD,Medical,HR,Payroll Specialist,Non-Travel,No,6,0,6,3,4392,25,0,3,3,3,2,4,3,3,3,No
EMP-0643,24,Female,Married,Bachelor,Life Sciences,Finance,Finance Manager,Travel_Rarely,No,0,0,0,3,4589,24,1,3,2,3,3,2,3,4,10,Yes
EMP-0644,40,Male,Single,Master,Medical,Operations,Operations Analyst,Travel_Frequently,No,7,4,7,2,4957,25,2,3,2,4,2,3,3,3,2,No
EMP-0645,38,Female,Single,Master,Medical,HR,HR Executive,Travel_Rarely,Yes,3,3,3,2,3521,25,2,3,3,3,3,3,3,4,4,No
EMP-0646,33,Female,Married,Bachelor,Life Sciences,Marketing,Content Specialist,Travel_Frequently,Yes,0,0,0,4,3114,17,2,4,4,4,1,3,4,3,4,Yes
EMP-0647,40,Female,Married,Bachelor,Medical,Operations,Logistics Coordinator,Travel_Rarely,Yes,8,0,1,1,3538,22,2,3,3,2,3,3,3,4,29,No
EMP-0648,32,Female,Single,Master,Human Resources,Marketing,Marketing Manager,Non-Travel,Yes,10,1,3,3,7779,19,0,3,1,4,3,3,3,4,9,No
EMP-0649,45,Female,Married,Master,Medical,Marketing,Marketing Analyst,Travel_Frequently,Yes,15,7,0,4,6780,24,1,3,4,3,2,1,3,3,11,No
EMP-0650,40,Female,Married,Master,Human Resources,Operations,Operations Manager,Travel_Rarely,No,0,0,0,1,4618,16,0,3,2,3,2,4,1,5,7,No
EMP-0651,50,Female,Married,Bachelor,Technical Degree,Engineering,Software Engineer,Travel_Rarely,Yes,12,0,0,4,7301,20,3,3,4,4,4,3,3,1,1,No
EMP-0652,47,Female,Married,High School,Human Resources,Engineering,Software Engineer,Non-Travel,No,2,2,1,1,4171,14,0,3,4,4,2,3,3,6,8,No
EMP-0653,25,Female,Single,Bachelor,Marketing,Marketing,Marketing Analyst,Non-Travel,No,3,3,0,4,3633,12,0,3,3,3,4,3,3,2,18,No
EMP-0654,44,Male,Married,Bachelor,Life Sciences,HR,HR Manager,Travel_Frequently,Yes,3,3,2,1,4127,22,1,4,4,2,4,3,3,0,3,No
EMP-0655,31,Male,Single,Bachelor,Other,Sales,Sales Representative,Travel_Frequently,Yes,9,1,6,3,3764,15,3,3,3,3,3,4,4,3,4,No
EMP-0656,34,Female,Divorced,Master,Life Sciences,Sales,Sales Executive,Travel_Rarely,No,3,2,3,3,3745,18,0,3,2,4,4,2,3,2,24,Yes
EMP-0657,42,Male,Married,Bachelor,Technical Degree,Finance,Finance Manager,Travel_Frequently,No,7,0,3,3,5935,24,1,3,4,4,3,3,3,2,27,No
EMP-0658,51,Male,Married,Master,Other,Engineering,Senior Engineer,Travel_Rarely,No,3,1,0,1,6573,17,0,3,1,4,1,3,3,1,6,No
EMP-0659,22,Female,Single,Bachelor,Marketing,Sales,Sales Representative,Travel_Rarely,No,4,0,0,2,3342,13,1,3,3,4,3,3,3,1,9,No
EMP-0660,37,Female,Married,Bachelor,Other,Finance,Finance Analyst,Non-Travel,No,12,1,0,4,5644,13,1,3,1,3,3,3,4,1,1,No
EMP-0661,44,Female,Single,Master,Human Resources,Operations,Operations Manager,Non-Travel,Yes,24,2,2,2,9173,22,0,3,3,4,3,3,3,0,2,No
EMP-0662,38,Female,Married,Bachelor,Technical Degree,Marketing,Marketing Manager,Non-Travel,No,4,1,3,1,4829,13,1,3,3,2,4,2,3,5,15,No
EMP-0663,25,Female,Married,High School,Human Resources,Operations,Operations Analyst,Travel_Rarely,No,7,7,0,1,3307,12,0,4,4,3,3,2,3,1,15,No
EMP-0664,48,Female,Married,Master,Life Sciences,Sales,Sales Executive,Travel_Rarely,No,24,6,3,1,6512,13,0,3,1,3,4,3,4,6,5,No
EMP-0665,45,Male,Divorced,Master,Technical Degree,Finance,Auditor,Travel_Rarely,No,9,0,3,1,6783,22,1,3,3,1,3,2,4,3,10,No
EMP-0666,55,Female,Divorced,Master,Other,Sales,Sales Representative,Non-Travel,No,32,0,2,4,7506,25,0,3,2,1,3,4,3,3,18,No
EMP-0667,26,Male,Single,Bachelor,Marketing,Engineering,Senior Engineer,Travel_Frequently,No,5,5,0,3,5318,23,0,1,4,4,2,4,1,4,4,Yes
EMP-0668,26,Male,Single,Bachelor,Life Sciences,Engineering,Senior Engineer,Non-Travel,No,8,4,2,2,5657,15,0,3,2,4,2,3,3,4,5,No
EMP-0669,30,Male,Single,Bachelor,Technical Degree,Operations,Operations Manager,Travel_Rarely,No,6,3,6,5,4325,14,1,4,1,3,3,1,4,3,6,No
EMP-0670,45,Male,Married,PhD,Other,Operations,Operations Manager,Travel_Rarely,Yes,2,0,2,1,6016,23,2,3,3,2,2,3,3,1,6,No
EMP-0671,36,Female,Divorced,Bachelor,Medical,Engineering,Data Analyst,Travel_Frequently,No,0,0,0,4,4603,20,3,4,2,4,2,2,3,2,4,Yes
EMP-0672,41,Male,Married,Master,Life Sciences,Engineering,Software Engineer,Non-Travel,No,0,0,0,4,5667,17,0,3,4,4,2,2,3,2,1,No
EMP-0673,46,Female,Divorced,Bachelor,Medical,Engineering,Data Analyst,Travel_Frequently,Yes,7,7,5,2,5792,12,1,3,4,2,3,3,4,3,1,No
EMP-0674,41,Male,Single,Bachelor,Medical,Finance,Finance Manager,Non-Travel,Yes,6,1,3,1,5751,25,1,3,4,2,2,2,3,2,6,No
EMP-0675,35,Female,Married,Bachelor,Technical Degree,Finance,Accountant,Non-Travel,No,3,3,3,2,4652,20,2,4,3,4,3,3,4,0,1,No
EMP-0676,41,Male,Single,Bachelor,Marketing,Engineering,Software Engineer,Travel_Frequently,No,3,0,1,2,5014,18,0,3,4,3,3,3,3,3,1,No
EMP-0677,38,Female,Married,Bachelor,Human Resources,Sales,Sales Manager,Non-Travel,No,13,3,0,4,5914,25,2,3,2,4,3,1,3,1,11,No
EMP-0678,37,Female,Married,Bachelor,Technical Degree,Marketing,Marketing Analyst,Travel_Frequently,No,19,0,1,2,5143,22,0,4,2,4,4,3,2,3,29,No
EMP-0679,46,Male,Married,Bachelor,Life Sciences,HR,HR Manager,Travel_Rarely,Yes,5,5,5,1,3711,23,2,4,3,3,2,2,3,3,2,No
EMP-0680,33,Male,Divorced,Bachelor,Life Sciences,Customer Support,Customer Success Manager,Travel_Frequently,No,7,6,2,4,3989,14,1,4,4,4,3,2,4,0,1,No
EMP-0681,38,Male,Single,High School,Technical Degree,Customer Support,Customer Success Manager,Travel_Rarely,Yes,1,1,1,2,2902,14,0,4,4,4,3,2,3,3,11,Yes
EMP-0682,60,Female,Married,Bachelor,Other,Customer Support,Support Executive,Travel_Rarely,Yes,3,0,3,2,2518,19,0,3,2,3,3,3,3,4,7,Yes
EMP-0683,33,Female,Divorced,Bachelor,Life Sciences,Operations,Logistics Coordinator,Travel_Rarely,No,8,2,1,2,3505,13,1,4,4,1,4,2,3,3,19,No
EMP-0684,28,Male,Married,Bachelor,Other,HR,Recruiter,Travel_Rarely,No,0,0,0,2,2798,15,1,4,3,4,4,3,3,4,25,No
EMP-0685,33,Male,Single,Master,Marketing,Engineering,Tech Lead,Non-Travel,No,7,1,2,1,8781,19,2,3,3,3,3,2,3,4,14,No
EMP-0686,38,Male,Divorced,Bachelor,Other,HR,Payroll Specialist,Travel_Rarely,Yes,4,1,1,3,2866,16,2,3,3,3,4,3,3,4,22,No
EMP-0687,46,Female,Married,Master,Other,Finance,Finance Analyst,Travel_Rarely,No,6,1,6,1,5453,17,2,3,2,3,3,2,3,0,6,No
EMP-0688,58,Female,Married,Bachelor,Technical Degree,Marketing,Marketing Manager,Travel_Rarely,No,19,1,8,2,6738,22,2,3,4,2,3,4,3,4,11,No
EMP-0689,32,Male,Married,Master,Other,HR,HR Executive,Travel_Frequently,No,4,3,0,4,4002,14,2,3,4,1,3,3,3,4,10,No
EMP-0690,26,Female,Married,Master,Medical,Engineering,Data Analyst,Non-Travel,No,5,3,2,2,6938,13,0,4,3,3,4,3,3,3,3,No
EMP-0691,38,Female,Married,Bachelor,Marketing,Operations,Operations Manager,Travel_Rarely,No,0,0,0,4,4070,25,0,2,4,4,4,2,3,1,20,Yes
EMP-0692,44,Male,Divorced,Bachelor,Other,HR,Recruiter,Non-Travel,Yes,8,5,0,2,3253,17,1,3,2,1,2,1,3,4,4,Yes
EMP-0693,29,Female,Married,Master,Technical Degree,Engineering,Data Analyst,Travel_Rarely,No,1,1,1,4,5653,25,0,4,2,3,4,4,3,2,12,No
EMP-0694,26,Female,Divorced,Master,Life Sciences,Customer Support,Support Executive,Travel_Rarely,No,1,0,1,2,2890,19,3,3,3,4,3,3,3,3,17,No
EMP-0695,24,Male,Married,Bachelor,Human Resources,Finance,Finance Analyst,Travel_Frequently,Yes,5,2,4,2,4737,11,1,3,3,1,3,4,2,3,1,Yes
EMP-0696,43,Male,Married,Master,Technical Degree,Customer Support,Customer Success Manager,Travel_Frequently,No,3,1,3,1,4621,25,0,3,3,3,3,3,3,4,2,No
EMP-0697,46,Female,Married,PhD,Life Sciences,Marketing,Marketing Manager,Travel_Rarely,Yes,5,4,4,3,7593,22,0,4,3,3,4,3,3,3,4,No
EMP-0698,42,Female,Divorced,Bachelor,Life Sciences,Finance,Auditor,Travel_Rarely,No,2,1,2,4,3884,21,2,3,3,3,2,3,2,2,11,No
EMP-0699,39,Male,Married,Bachelor,Other,Sales,Sales Manager,Travel_Rarely,No,3,0,2,1,4298,25,1,3,1,3,4,1,3,2,1,Yes
EMP-0700,39,Female,Divorced,Master,Marketing,Engineering,Software Engineer,Travel_Frequently,Yes,12,1,3,1,7641,19,2,3,2,2,3,4,4,3,29,Yes
EMP-0701,35,Male,Single,Master,Technical Degree,Operations,Operations Analyst,Non-Travel,No,1,1,1,3,3572,18,3,4,4,4,3,2,3,2,25,No
EMP-0702,49,Female,Married,PhD,Human Resources,Finance,Accountant,Travel_Rarely,No,1,0,1,4,6295,11,0,3,1,2,2,4,3,4,4,No
EMP-0703,41,Female,Married,High School,Other,HR,HR Executive,Travel_Rarely,No,2,0,0,4,2281,25,0,3,3,3,2,3,3,2,1,No
EMP-0704,22,Male,Married,Bachelor,Technical Degree,Sales,Sales Executive,Travel_Rarely,No,1,1,1,4,2686,19,3,3,4,3,3,1,4,2,18,Yes
EMP-0705,27,Male,Married,High School,Marketing,Finance,Finance Analyst,Travel_Rarely,No,3,1,3,2,3512,11,0,4,3,3,3,4,3,3,5,No
EMP-0706,40,Female,Married,High School,Medical,Sales,Sales Executive,Travel_Rarely,No,4,1,4,6,2704,24,0,2,3,4,2,2,4,3,3,Yes
EMP-0707,22,Male,Single,Master,Life Sciences,Engineering,Senior Engineer,Travel_Rarely,No,4,1,0,1,6016,20,3,3,4,3,3,4,3,5,2,No
EMP-0708,34,Male,Married,Master,Medical,Sales,Sales Manager,Travel_Rarely,No,4,1,4,3,5567,12,3,3,3,3,3,3,3,3,1,No
EMP-0709,27,Male,Married,Master,Other,Sales,Sales Manager,Travel_Rarely,No,1,1,1,5,5026,12,2,3,4,2,4,3,4,2,1,Yes
